index,tweet_id,username,text,tweet_source,tweet_source_link,rt_count,fav_count,clean_text
20920,1468189724879765504,PrimaDo09147844,RT @Carla31243137: @Orangeazahar @defret42 Laten we niet vergeten dat KOZP subsidie krijgt.Dus ja hij moet natuurlijk wel wat doen voor dat…,Twitter Web App,https://mobile.twitter.com,5,0,"['laten', 'we', 'vergeten', 'kozp', 'subsidie', 'krijgt', 'natuurlijk', 'wel']"
20936,1468184970631995393,Eaglehaslanded0,RT @Dewaarh82786705: Prachtig! Trots op #Volendam. Oprotten met die uitkeringstrekkers van #kozp. Volgend jaar is #zwartepiet weer overal z…,TweetDeck,https://about.twitter.com/products/tweetdeck,7,0,"['prachtig', 'trots', 'volendam', 'oprotten', 'uitkeringstrekkers', 'kozp', 'volgend', 'jaar', 'zwartepiet', 'weer', 'overal', 'z']"
20939,1468184816080375820,Josse1848,RT @Gertjankoster: @erikpjverweij Klets toch niet zo uit je nek man. Ze lopen de bus uit en meteen provocerend naar publiek die aan het sho…,Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['klets', 'nek', 'man', 'lopen', 'bus', 'meteen', 'provocerend', 'publiek', 'sho']"
20944,1468184155238596609,B4stard666,"RT @hetisookwat: @SylvanaBIJ1 Los van of het KOZP betogers waren of niet. 
Als ik daar rustig op die markt zou lopen met mijn kinderwagen e…",Twitter for Android,http://twitter.com/download/android,1,0,"['los', 'kozp', 'betogers', 'rustig', 'markt', 'lopen', 'kinderwagen', 'e']"
20945,1468184118131412994,B4stard666,"RT @SilviaGijsen: @SylvanaBIJ1 Vreedzame KOZP demonstraties?!?! 
Ze banjeren met tig man de bus uit. Beginnen te schreeuwen door megafoons…",Twitter for Android,http://twitter.com/download/android,10,0,"['vreedzame', 'kozp', 'demonstraties', 'banjeren', 'tig', 'man', 'bus', 'beginnen', 'schreeuwen', 'megafoons']"
20950,1468183549836767232,relativerenmaar,RT @PatriciaFoort: ‘N*ger* *apen* *jammer dat jullie geen slaven meer zijn’ ‘kk op naar je eigen land’ ‘zwarte Pieten’ ‘Volgende keer vermo…,Twitter for iPhone,http://twitter.com/download/iphone,37,0,"['n', 'ger', 'apen', 'jammer', 'jullie', 'slaven', 'kk', 'eigen', 'land', 'zwarte', 'pieten', 'volgende', 'keer', 'vermo']"
20957,1468182035650985985,KIP04324066,RT @448voyager: @TheRebelThePoet Jerry zou Jerry niet zijn om de reactie op de onaangekondigde demonstratie en onbeschofte gedrag van #kozp…,Twitter Web App,https://mobile.twitter.com,3,0,"['jerry', 'jerry', 'reactie', 'onaangekondigde', 'demonstratie', 'onbeschofte', 'gedrag', 'kozp']"
20959,1468181996165816321,KIP04324066,RT @CHRl5TEL: @jesseklaver Precies! Maar... ik herinner mij corona demo's die vreedzaam waren (zat live mee te kijken)maar daar werden de z…,Twitter Web App,https://mobile.twitter.com,7,0,"['precies', 'herinner', 'corona', 'demo', 's', 'vreedzaam', 'zat', 'live', 'mee', 'kijken', 'werden', 'z']"
20968,1468180804547317764,Odysseus_ohdie,RT @Dewaarh82786705: @Odysseus_ohdie @TheRebelThePoet @Antonkarel @omroepzwart Ik weet nog goed dat Sinterklaas en #zwartepiet op de lagere…,Twitter Web App,https://mobile.twitter.com,1,0,"['weet', 'goed', 'sinterklaas', 'zwartepiet', 'lagere']"
20971,1468180581133524994,MarieAnne1482,RT @AFAFryslan: GGZ Friesland haalt logo van bus die gebruikt werd door KOZP https://t.co/KkhWV3yfd4,Twitter Web App,https://mobile.twitter.com,4,0,"['ggz', 'friesland', 'haalt', 'logo', 'bus', 'gebruikt', 'kozp']"
20985,1468178765108977668,Shirley78669813,RT @ellen_heutinck: @Doorbraakeu @kozwartepiet Als jullie je zo minderwaardig voelen ga in therapie en neem Simons ook mee. Men begint er g…,Twitter Web App,https://mobile.twitter.com,6,0,"['jullie', 'minderwaardig', 'voelen', 'ga', 'therapie', 'neem', 'simons', 'mee', 'begint', 'g']"
20988,1468178328586797056,lazyenlastig,"RT @lazyenlastig: @Leolucassen Zo dan gaan we de elitaire blank linkse kozp demonstranten vergelijken met de holocaust ? 
Hoe ziek kan je z…",Twitter for Android,http://twitter.com/download/android,1,0,"['gaan', 'we', 'elitaire', 'blank', 'linkse', 'kozp', 'demonstranten', 'vergelijken', 'holocaust', 'ziek', 'z']"
20993,1468177994418110464,Dutchrevolutio,"RT @OccupyNederland: Twee kleinere anti-blackface acties die je dit weekeinde misschien hebt gemist (beeldverslag)
https://t.co/fW2Zmsts4l…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['twee', 'kleinere', 'anti', 'blackface', 'acties', 'weekeinde', 'misschien', 'hebt', 'gemist', 'beeldverslag']"
21005,1468176349735051268,GraadYeah,"RT @MathijsvdSande: Racistisch geweld is niet alleen de Volendammer die vreedzame #KOZP demonstranten bekogelt, of het extreemrechts Kamerl…",Twitter Web App,https://mobile.twitter.com,77,0,"['racistisch', 'geweld', 'alleen', 'volendammer', 'vreedzame', 'kozp', 'demonstranten', 'bekogelt', 'extreemrechts', 'kamerl']"
21009,1468175780865794051,KaliYugaGabber,"RT @KaliYugaGabber: @ashley_yinlee Ja echt unbelievable zo veel disrespect voor de 👏🏿Zwarte Vrouw in de TK, we demand safety voor👏🏿 BLACK W…",Twitter Web App,https://mobile.twitter.com,1,0,"['echt', 'unbelievable', 'disrespect', 'zwarte', 'vrouw', 'tk', 'we', 'demand', 'safety', 'black', 'w']"
21015,1468175068039630857,h_fernhout,RT @LeeSpacey: Weetje wat nog veel zieker is ?! Bij1 heeft dat uitje vast samen met KOZP idioten georganiseerd. Om daarna media aandacht te…,Twitter for Android,http://twitter.com/download/android,3,0,"['weetje', 'zieker', 'bij1', 'uitje', 'vast', 'samen', 'kozp', 'idioten', 'georganiseerd', 'daarna', 'media', 'aandacht']"
21042,1468169395130318849,HenkJanBok,RT @EdwardVeerman: 😂😂😂 #kozp https://t.co/d5YJRI8NpX,Twitter for iPhone,http://twitter.com/download/iphone,12,0,['kozp']
21050,1468167643748261888,gjcats,"RT @MargreetSteend1: Nou, dit maakt de uithaal naar  @SylvanaBIJ1 wel meteen duidelijk! #zwartepiet #kozp @PolitiekBIJ1",Twitter Web App,https://mobile.twitter.com,1,0,"['nou', 'maakt', 'uithaal', 'wel', 'meteen', 'duidelijk', 'zwartepiet', 'kozp']"
21064,1468165697524183049,ZilteBotte,"RT @HanffPeter: @FvdMosselaar Nou, leg de voorgedrukte aangiftes maar vast klaar. #KOZP #Volendam",Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['nou', 'leg', 'voorgedrukte', 'aangiftes', 'vast', 'klaar', 'kozp', 'volendam']"
21067,1468165548412485639,murtaz73,"RT @Fenhartje: Beeldverslag van de anti-Zwarte Piet-demonstratie in Volendam
https://t.co/e3yhEIhXfR
#Fascisme #Racisme #Slavernij #ZwarteP…",Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['beeldverslag', 'anti', 'zwarte', 'piet', 'demonstratie', 'volendam', 'fascisme', 'racisme', 'slavernij', 'zwartep']"
21069,1468164906428022791,whitetornado_nl,"RT @willyweethet: @kozwartepiet KOZP creëert en animeert racisme.

Racisme is voor hen de kapstok om links-activistisch te zijn.

Als ZP we…",Twitter Web App,https://mobile.twitter.com,1,0,"['kozp', 'cre', 'ert', 'animeert', 'racisme', 'racisme', 'hen', 'kapstok', 'links', 'activistisch', 'zp', 'we']"
21074,1468164671077339140,ReconquistaRec1,RT @EchteIi: Deze vrouw heeft traumatische herinneringen aan het feit dat ze vroeger werd uitgescholden voor #ZwartePiet 🙈 #D66 https://t.c…,Twitter for iPhone,http://twitter.com/download/iphone,3,0,"['vrouw', 'traumatische', 'herinneringen', 'feit', 'vroeger', 'uitgescholden', 'zwartepiet', 'd66']"
21082,1468163307043495937,afcaziva,"RT @VrouwvdVrijheid: Zielepoten, dat volk van #KOZP. Altijd het onschuldige slachtoffer uithangen en ondertussen aan de lopende band uitlok…",Twitter for Android,http://twitter.com/download/android,22,0,"['zielepoten', 'volk', 'kozp', 'onschuldige', 'slachtoffer', 'uithangen', 'ondertussen', 'lopende', 'band', 'uitlok']"
21097,1468160563595423745,samplecity67,RT @bbs_miss: Prachtig wat er gebeurd. Zwartepiet hoort bij ONZE NEDERLANDSE CULTUUR. Bevalt het je niet ... Rot dan lekker op.,Twitter Web App,https://mobile.twitter.com,1,0,"['prachtig', 'gebeurd', 'zwartepiet', 'hoort', 'onze', 'nederlandse', 'cultuur', 'bevalt', 'rot', 'lekker']"
21109,1468158661109424130,ReneeKirkenier,"RT @Schoterbos: @AnnemarieGelder Ik snap het niet.
KOZP staat toch voor Kopt Oliebollen Zonder Problemen?",Twitter for iPhone,http://twitter.com/download/iphone,7,0,"['snap', 'kozp', 'staat', 'kopt', 'oliebollen', 'problemen']"
21116,1468156564666208260,wolfje220560,"RT @lezerniels: @FvdMosselaar Ach, de media maken er weer 'n drama van. Eieren vangen is 'n oud hollands spel, Jerry deed gewoon gezellig m…",Twitter Web App,https://mobile.twitter.com,1,0,"['ach', 'media', 'maken', 'weer', 'n', 'drama', 'eieren', 'vangen', 'n', 'oud', 'hollands', 'spel', 'jerry', 'deed', 'gewoon', 'gezellig', 'm']"
21130,1468154600377229325,jaekuik1,"RT @1970_R_Mat: Er is maar één antwoord #VerbiedKozp! Volgens bronnen is #kozp extreemlinks activistisch, en daardoor een gevaar voor de de…",Twitter Web App,https://mobile.twitter.com,12,0,"['n', 'antwoord', 'verbiedkozp', 'volgens', 'bronnen', 'kozp', 'extreemlinks', 'activistisch', 'daardoor', 'gevaar']"
21131,1468154587115028487,jaekuik1,"RT @ladybugstwee_d_: #KOZP Naamswijziging, betekend vanaf nu, 
KOM OP voor ZWARTE PIET! 👊 https://t.co/OpJ4SGTfl0",Twitter Web App,https://mobile.twitter.com,12,0,"['kozp', 'naamswijziging', 'betekend', 'vanaf', 'kom', 'zwarte', 'piet']"
21135,1468154354125488128,jaekuik1,"RT @donutj54: @HartvNL Van dichtbij iemand met een megafoon in het oor uitschelden, ook strafbaar? 
#Volendam #kozp",Twitter Web App,https://mobile.twitter.com,2,0,"['dichtbij', 'megafoon', 'oor', 'uitschelden', 'strafbaar', 'volendam', 'kozp']"
21139,1468154289436647424,jaekuik1,"RT @Harrie55768285: @HartvNL Hebben jullie die Beukers ook gevraagd hoeveel straf je kunt krijgen voor onaangekondigd demonstreren , openba…",Twitter Web App,https://mobile.twitter.com,4,0,"['jullie', 'beukers', 'gevraagd', 'hoeveel', 'straf', 'kunt', 'krijgen', 'onaangekondigd', 'demonstreren', 'openba']"
21141,1468154242116509699,TakeJab,"RT @Jan_Verbeek_: @rallyjef2 Die #kozp GGZ patiëntjes hebben het maar mooi voor elkaar. De warme gemeenschap van Volendam geeft ze, eieren,…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['kozp', 'ggz', 'pati', 'ntjes', 'mooi', 'elkaar', 'warme', 'gemeenschap', 'volendam', 'geeft', 'eieren']"
21148,1468154064248655873,jaekuik1,RT @ferdyroet: Gaat #KOZP aankomend weekend nog naar Volendam? Of gaan ze naar Urk? Vraag ik voor een vriend,Twitter Web App,https://mobile.twitter.com,2,0,"['gaat', 'kozp', 'aankomend', 'weekend', 'volendam', 'gaan', 'urk', 'vraag', 'vriend']"
21152,1468153866130796545,jaekuik1,"RT @jozefH50: @HartvNL Eieren gooien strafbaar, tijdens schandelijke niet aangekondigde actie van KOZP in Volendam, maar opruiing door deze…",Twitter Web App,https://mobile.twitter.com,1,0,"['eieren', 'gooien', 'strafbaar', 'tijdens', 'schandelijke', 'aangekondigde', 'actie', 'kozp', 'volendam', 'opruiing']"
21154,1468153785772134405,jaekuik1,RT @martha7800: @jabkees @Mirjam152 @flakes010 KOZP krijgt idd geld van soros...,Twitter Web App,https://mobile.twitter.com,1,0,"['kozp', 'krijgt', 'idd', 'geld', 'soros']"
21155,1468153748149182472,jaekuik1,RT @martha7800: bus gehuurd? ze kregen hem gratis #veronicainside #KOZP,Twitter Web App,https://mobile.twitter.com,9,0,"['bus', 'gehuurd', 'kregen', 'gratis', 'veronicainside', 'kozp']"
21158,1468153598521581568,KatNL,"RT @Bij88941056: @PimSedee Wanneer gaan zwarten zien dat treiter-acties Sylvana en vriendjes KOZP,Akwasi, Airfryer averechts werken
Dat hie…",Twitter for Android,http://twitter.com/download/android,1,0,"['wanneer', 'gaan', 'zwarten', 'zien', 'treiter', 'acties', 'sylvana', 'vriendjes', 'kozp', 'akwasi', 'airfryer', 'averechts', 'werken', 'hie']"
21159,1468153568339369992,jaekuik1,"RT @Bij88941056: @VrouwvdVrijheid @harmbeertema Wanneer gaan zwarten zien dat treiter-acties Sylvana en vriendjes KOZP,Akwasi, Airfryer ave…",Twitter Web App,https://mobile.twitter.com,4,0,"['wanneer', 'gaan', 'zwarten', 'zien', 'treiter', 'acties', 'sylvana', 'vriendjes', 'kozp', 'akwasi', 'airfryer', 'ave']"
21160,1468153543517511680,jaekuik1,RT @DerrickDuc: Het OM is een kozp - fanclub.,Twitter Web App,https://mobile.twitter.com,3,0,"['kozp', 'fanclub']"
21200,1468145469150924805,Nelliejs501,"RT @OrdeVanRode: Ben er wel blij mee dat hier in de regio al een tijdje een alternatieve sinterklaasintocht wordt georganiseerd, uiteraard…",Twitter for Android,http://twitter.com/download/android,1,0,"['wel', 'blij', 'mee', 'regio', 'tijdje', 'alternatieve', 'sinterklaasintocht', 'georganiseerd', 'uiteraard']"
21218,1468142203172237316,197winstonsmith,"RT @nachtboekhouder: @oornstein Je zou willen dat de labbekakkerige politie aangepakt wordt.

#blokkeerfriezen, #KOZP-aanval Den Haag (dade…",Twitter Web App,https://mobile.twitter.com,1,0,"['willen', 'labbekakkerige', 'politie', 'aangepakt', 'blokkeerfriezen', 'kozp', 'aanval', 'den', 'haag', 'dade']"
21230,1468141136086712322,Eaglehaslanded0,"RT @beijerklaas: @erikpjverweij @ShashiRoopram Rotterdammer. Advocaat. VVD’er. Alleszeggend! Wat een sukkel, geen knip voor zijn neus waard…",TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['rotterdammer', 'advocaat', 'vvd', 'alleszeggend', 'sukkel', 'knip', 'neus', 'waard']"
21249,1468134053761392643,58Kameleon,"RT @moeva18: Is Sylvana vandaag zo chagrijnig omdat haar Kozp vriendjes weggejaagd zijn, Akwasi zijn radiomarathon met haar eigen souluurtj…",Twitter for Android,http://twitter.com/download/android,29,0,"['sylvana', 'vandaag', 'chagrijnig', 'kozp', 'vriendjes', 'weggejaagd', 'akwasi', 'radiomarathon', 'eigen', 'souluurtj']"
21297,1468121231744548868,JRM_NL,RT @JRM_NL: @rblommestijn KOZP hangt aan de subsidiekraan van de belastingbetaler om de cultuur en tradities van deze belastingbetaler kapo…,Twitter Web App,https://mobile.twitter.com,1,0,"['kozp', 'hangt', 'subsidiekraan', 'belastingbetaler', 'cultuur', 'tradities', 'belastingbetaler', 'kapo']"
21313,1468117090368376835,maryderuiter1,"RT @floydseymour: @fmeeus1 9- VVD heeft tot in de Hoge Raad twee keer veroordeelde moslimterroriste in dienst op Veiligheid
10- D66 heeft z…",Twitter Web App,https://mobile.twitter.com,3,0,"['9', 'vvd', 'hoge', 'raad', 'twee', 'keer', 'veroordeelde', 'moslimterroriste', 'dienst', 'veiligheid', '10', 'd66', 'z']"
21318,1468115044529586184,KoosdeVries18,"RT @moeva18: Kozp is nu kwaad op de politie,
omgekeerde wereld weer,
de @Politie moet kwaad zijn op #kozp voor het verspillen van hun kostb…",Twitter for iPhone,http://twitter.com/download/iphone,59,0,"['kozp', 'kwaad', 'politie', 'omgekeerde', 'wereld', 'weer', 'kwaad', 'kozp', 'verspillen', 'kostb']"
21322,1468114542194565127,roelsint,"RT @BobMaasNL: Een demonstratie hoort te worden gemeld. Dit was een geregisseerde provocatie-actie, t.b.v. media aandacht en subsidie-inkom…",Twitter for iPad,http://twitter.com/#!/download/ipad,5,0,"['demonstratie', 'hoort', 'gemeld', 'geregisseerde', 'provocatie', 'actie', 't', 'b', 'v', 'media', 'aandacht', 'subsidie', 'inkom']"
21339,1468110112841736192,Heerbean,"RT @woutschaap: @PolitiekBIJ1 ""Vele demonstranten"" volgens @PolitiekBIJ1.

Dat #KOZP is een miezerig clubje onvolwassen oproerkraaiers.
Dez…",Twitter Web App,https://mobile.twitter.com,3,0,"['vele', 'demonstranten', 'volgens', 'kozp', 'miezerig', 'clubje', 'onvolwassen', 'oproerkraaiers', 'dez']"
21345,1468108508038156288,Lunamber,RT @ReneeKirkenier: @FvdMosselaar @HartvNL is tegenwoordig het kozp-clubblaadje?,Twitter for iPad,http://twitter.com/#!/download/ipad,3,0,"['tegenwoordig', 'kozp', 'clubblaadje']"
21346,1468108376257220610,Lunamber,"RT @Son_Ingvaeones: @FvdMosselaar Ei-werpen mag zich verheugen in een toenemende belangstelling. De Open Nederlandse kampioenschappen, die…",Twitter for iPad,http://twitter.com/#!/download/ipad,3,0,"['ei', 'werpen', 'mag', 'verheugen', 'toenemende', 'belangstelling', 'open', 'nederlandse', 'kampioenschappen']"
21377,1468098403926167552,RogerStinissen,"RT @liesBatteu: Zwartepiet, onze cultuur willen ze ons ontnemen.!! https://t.co/JjXVpqHGai",Twitter for iPad,http://twitter.com/#!/download/ipad,9,0,"['zwartepiet', 'onze', 'cultuur', 'willen', 'ontnemen']"
21391,1468087352736288768,holywell_john,"RT @NickBlunt10: #KOZP Afriyie is geboren in Ghana, mams was pas net 16 jaar oud, vader 19, condooms bestonden niet, ouders gescheiden waar…",Twitter for iPhone,http://twitter.com/download/iphone,13,0,"['kozp', 'afriyie', 'geboren', 'ghana', 'mams', 'pas', 'net', '16', 'jaar', 'oud', 'vader', '19', 'condooms', 'bestonden', 'ouders', 'gescheiden', 'waar']"
21397,1468076448242192388,DerrickDuc,"RT @benerklaarmee4: @TheRebelThePoet F Y vuile profiteur, lafbek. Kickout #kozp en al je teringhelpers en landverraders. Ik kots erop. Weet…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['f', 'y', 'vuile', 'profiteur', 'lafbek', 'kickout', 'kozp', 'teringhelpers', 'landverraders', 'kots', 'erop', 'weet']"
21398,1468076323868491781,DerrickDuc,RT @Hvnijsinfo: @TheRebelThePoet KOZP is vogel vrij https://t.co/qjgNhwVnjw,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['kozp', 'vogel', 'vrij']"
21403,1468070305528692737,Audire69075367,"RT @IkWakker: Kijk. Zo rolt wimpertroela Mita Overvliet.
https://t.co/IxlbA7Ptp1 #kozp",Twitter for Android,http://twitter.com/download/android,1,0,"['kijk', 'rolt', 'wimpertroela', 'mita', 'overvliet', 'kozp']"
21404,1468070075014000649,Audire69075367,RT @IkWakker: Wimpertroela Mita Overvliet noemt #KOZP superspreaders. en liep zelf buiten met corona https://t.co/hE826QFnPI,Twitter for Android,http://twitter.com/download/android,2,0,"['wimpertroela', 'mita', 'overvliet', 'noemt', 'kozp', 'superspreaders', 'liep', 'buiten', 'corona']"
21405,1468069886324875267,Audire69075367,RT @IkWakker: @Videre10 #KOZP kijken jullie mee?,Twitter for Android,http://twitter.com/download/android,3,0,"['kozp', 'kijken', 'jullie', 'mee']"
21406,1468069864619360257,Audire69075367,"RT @Videre10: Wimpertroela Mita Overvliet noemt #KOZP demonstranten superspreaders,  liep zelf buiten met corona heel Parijs te besmetten!…",Twitter for Android,http://twitter.com/download/android,3,0,"['wimpertroela', 'mita', 'overvliet', 'noemt', 'kozp', 'demonstranten', 'superspreaders', 'liep', 'buiten', 'corona', 'heel', 'parijs', 'besmetten']"
21407,1468069567687704579,Audire69075367,RT @SnappieJustitia: Zeurpiet Wimpertroela Mita over KOZP in Volendam jullie zijn super spreaders https://t.co/VC3P3byLgq,Twitter for Android,http://twitter.com/download/android,2,0,"['zeurpiet', 'wimpertroela', 'mita', 'kozp', 'volendam', 'jullie', 'super', 'spreaders']"
21408,1468069540185661440,Audire69075367,RT @IkWakker: BREAK BREAK Upcoming Wimpertroela Mita verlinkt de KOZP Mita is een snitch?,Twitter for Android,http://twitter.com/download/android,2,0,"['break', 'break', 'upcoming', 'wimpertroela', 'mita', 'verlinkt', 'kozp', 'mita', 'snitch']"
21418,1468044229675040768,ClaudiaMakaveli,RT @RagingBull012: @VrouwvdVrijheid @harmbeertema “Dat is hoe we het hier al jaren doen mevrouw Simons”. Dat is het nou precies voorzitter.…,Twitter for Android,http://twitter.com/download/android,8,0,"['we', 'jaren', 'mevrouw', 'simons', 'nou', 'precies', 'voorzitter']"
21425,1468036060680962050,DianadeRaaf,"RT @TwitPollNL: Ondanks #coronamaatregelen vieren veel mensen #Sinterklaas met elkaar: https://t.co/CJfk5a7114

Viert u het heerlijk avondj…",Twitter Web App,https://mobile.twitter.com,5,0,"['ondanks', 'coronamaatregelen', 'vieren', 'mensen', 'sinterklaas', 'elkaar', 'viert', 'heerlijk', 'avondj']"
21468,1468001989284048896,Shirley78669813,RT @Jeffrey__Tweets: @jesseklaver Vreedzame demonstranten? Naar mijn weten was deze demonstratie niet aangekondigd en wel erg onnozel / naï…,Twitter Web App,https://mobile.twitter.com,3,0,"['vreedzame', 'demonstranten', 'weten', 'demonstratie', 'aangekondigd', 'wel', 'erg', 'onnozel']"
21470,1468001834933665793,Shirley78669813,"RT @TheBossHisWife1: @JdeWittvanOldeB @Roel23098494 @jesseklaver Vreedzaam?
KOZP is een terroristische organisatie gefinancierd door de Ned…",Twitter Web App,https://mobile.twitter.com,2,0,"['vreedzaam', 'kozp', 'terroristische', 'organisatie', 'gefinancierd', 'ned']"
21495,1467996706201604103,lentekriebel,RT @Hvbt36Henny: @B_renda En nu kom ik dit tegen! Het gaat ze niet om zwarte Piet het gaat er kennelijk om om ook aan tafel te kunnen zitte…,Twitter Web App,https://mobile.twitter.com,6,0,"['kom', 'gaat', 'zwarte', 'piet', 'gaat', 'kennelijk', 'tafel', 'zitte']"
21507,1467993028703006727,TJTuono,"RT @OmroepON: Ook @thierrybaudet (#FvD) ontvangt een cadeau met gedicht van #ZwartePiet.
Zie hier de hele aflevering van het Zwarte Pietenj…",Twitter for Android,http://twitter.com/download/android,199,0,"['fvd', 'ontvangt', 'cadeau', 'gedicht', 'zwartepiet', 'zie', 'hele', 'aflevering', 'zwarte', 'pietenj']"
21509,1467991398423187460,BlesgraafNico,RT @Rick_Enschede: Dus de overheid subsidieert #tweedeling en #polarisatie door racistische relschoppers van #kozp te steunen??.,Twitter for Android,http://twitter.com/download/android,2,0,"['overheid', 'subsidieert', 'tweedeling', 'polarisatie', 'racistische', 'relschoppers', 'kozp', 'steunen']"
21525,1467987327050039300,kozwartepiet,"RT @erikstronks: Racisme is een collega Kamerlid intimideren.
Racisme is zeggen dat je geen kleur ziet.
Racisme is niet ingrijpen als een z…",Twitter for iPhone,http://twitter.com/download/iphone,42,0,"['racisme', 'collega', 'kamerlid', 'intimideren', 'racisme', 'zeggen', 'kleur', 'ziet', 'racisme', 'ingrijpen', 'z']"
21533,1467985891306131462,AuroraAlida,RT @PolitiekBIJ1: [ID: Foto van een KOZP-demonstratie. In het midden iemand met een BIJ1-rugzak en een bord met de tekst 'veilig feest voor…,Twitter for iPhone,http://twitter.com/download/iphone,4,0,"['id', 'foto', 'kozp', 'demonstratie', 'midden', 'bij1', 'rugzak', 'bord', 'tekst', 'veilig', 'feest']"
21549,1467982232354791424,Bij88941056,RT @henk62485099: @Lola48968922 @Bij88941056 @swerrem @HendrikWakker Klopt! De pedofiele KOZP vedette Nelson Maatman is inderdaad in Nederl…,Twitter for Android,http://twitter.com/download/android,1,0,"['klopt', 'pedofiele', 'kozp', 'vedette', 'nelson', 'maatman', 'inderdaad', 'nederl']"
21558,1467980316501549069,henk1feest,RT @MijnMen50996798: #kozp #jerryafriyie,Twitter for Android,http://twitter.com/download/android,14,0,"['kozp', 'jerryafriyie']"
21559,1467979995377250309,MarjavanCaem,"RT @janstrik52: @FvdMosselaar #KOZP, het electoraat van de VERBINDERS @d66,@groenlinks ,@PvdA en @PolitiekBIJ1 

#Volendam",Twitter for Android,http://twitter.com/download/android,2,0,"['kozp', 'electoraat', 'verbinders', 'volendam']"
21579,1467976784381685761,diabetescheck,RT @diabetescheck: #zwartepiet https://t.co/DdSOjSBpeQ,Twitter Web App,https://mobile.twitter.com,1,0,['zwartepiet']
21599,1467973359350824969,w12move,RT @toetsenbordrid2: @FvdMosselaar Voor een middagje eieren gooien naar KOZP parasieten heb ik echt wel een paar uurtjes schoffelen over😈😂,Twitter for Android,http://twitter.com/download/android,1,0,"['middagje', 'eieren', 'gooien', 'kozp', 'parasieten', 'echt', 'wel', 'paar', 'uurtjes', 'schoffelen']"
21603,1467973060997353476,ErjanKikkert,RT @NationaalProte1: 🦚Trots op Vollendam. En sbs/hvnl kiest blijkbaar de kant vd marxisten van kozp &amp; antifa die volwassen problemen uit sp…,Twitter for Android,http://twitter.com/download/android,1,0,"['trots', 'vollendam', 'sbs', 'hvnl', 'kiest', 'blijkbaar', 'kant', 'vd', 'marxisten', 'kozp', 'amp', 'antifa', 'volwassen', 'problemen', 'sp']"
21612,1467972196442255361,S87390424S,RT @bolospitse50: Trots op de inwoners van Volendam 👍🏼 #kozp jullie moeten je kapot schamen .😡 https://t.co/XDrqglvQFY,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['trots', 'inwoners', 'volendam', 'kozp', 'jullie', 'moeten', 'kapot', 'schamen']"
21614,1467971792509755400,S87390424S,RT @Benjamin___Ben: @erikpjverweij Als je een oer-Hollands dorp als Volendam onverwacht binnen gaat met een groep kozp activisten en ze gaa…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['oer', 'hollands', 'dorp', 'volendam', 'onverwacht', 'binnen', 'gaat', 'groep', 'kozp', 'activisten', 'gaa']"
21617,1467971670287790080,S87390424S,RT @Marlon_93_D: @NickBlunt10 @MaxMoos9 De fascisten (ja fascisten!) van KOZP overrompelden Volendam. De Volendammers waren zo verstandig o…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['fascisten', 'fascisten', 'kozp', 'overrompelden', 'volendam', 'volendammers', 'verstandig', 'o']"
21618,1467971614407016456,S87390424S,"RT @RareBeweging: Volendam ‘moet zich schamen’, vindt KOZP: ‘Kinderen aangemoedigd om ons te bekogelen’ https://t.co/lwBCdTmZVh

Het valt n…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['volendam', 'schamen', 'vindt', 'kozp', 'kinderen', 'aangemoedigd', 'bekogelen', 'valt', 'n']"
21622,1467971420567351296,nkat140452,"RT @JordKoers: @stockapes @veronicainside Ik snap helemaal dat je tegen of voor zwarte piet kan zijn, ik vind alleen de manier waarop kozp…",Twitter Web App,https://mobile.twitter.com,1,0,"['snap', 'helemaal', 'zwarte', 'piet', 'vind', 'alleen', 'manier', 'waarop', 'kozp']"
21641,1467969301328105474,KidogoOptimist,"RT @TwitPollNL: Het #heerlijkavondje is voor velen al gekomen.

Wat vindt u het lekkerst?

Retweets komen altijd in één of andere hoek. Vol…",Twitter Web App,https://mobile.twitter.com,6,0,"['heerlijkavondje', 'velen', 'gekomen', 'vindt', 'lekkerst', 'retweets', 'komen', 'n', 'hoek', 'vol']"
21655,1467968420771778560,w12move,RT @zonderaap: @BartNijman Vraag me ook af of er na zaterdag nog busmaatschappijen zijn die KOZP wil rondrijden.,Twitter for Android,http://twitter.com/download/android,1,0,"['vraag', 'af', 'zaterdag', 'busmaatschappijen', 'kozp', 'rondrijden']"
21676,1467965816318664704,kozwartepiet,RT @jesseklaver: Van vreedzame demonstranten blijf je af.,Twitter for iPhone,http://twitter.com/download/iphone,69,0,"['vreedzame', 'demonstranten', 'blijf', 'af']"
